num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,aspect_ratio,movie_facebook_likes,color_is_color,language__English,language__French,language__Spanish,language__Mandarin,country__USA,country__UK,country__France,country__Germany,genre__Drama,genre__Comedy,genre__Thriller,genre__Action,genre__Romance,genre__Adventure,genre__Crime,genre__Fantasy,genre__Sci-Fi,genre__Family,genre__Horror,genre__Mystery,genre__Biography,genre__Animation,genre__War,genre__Music,genre__History,genre__Sport,genre__Musical,genre__Western,genre__Documentary,genre__Film-Noir
474.0,128.0,310.0,77.0,745.0,195333.0,1058.0,2.0,409.0,20000000.0,2015.0,168.0,1.85,80000.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
165.0,110.0,119.0,332.0,1000.0,40469.0,2382.0,1.0,135.0,22000000.0,2008.0,931.0,2.35,0.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.0,137.0,70.0,464.0,4000.0,38658.0,5746.0,0.0,284.0,20000000.0,2006.0,884.0,1.85,930.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29.0,124.0,8.0,232.0,508.0,5427.0,1660.0,1.0,51.0,20000000.0,1998.0,270.0,1.85,0.0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43.0,93.0,12.0,636.0,18000.0,49680.0,20188.0,2.0,117.0,20000000.0,1991.0,769.0,1.85,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
111.0,115.0,272.0,1000.0,49000.0,28005.0,52571.0,1.0,236.0,20000000.0,2006.0,2000.0,2.35,0.0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333.0,105.0,210.0,101.0,978.0,79461.0,1454.0,1.0,463.0,20000000.0,2010.0,191.0,2.35,10000.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.0,127.0,16.0,399.0,565.0,19126.0,1735.0,1.0,155.0,20000000.0,1997.0,441.0,2.35,0.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
122.0,82.0,82.0,354.0,759.0,39095.0,2898.0,7.0,187.0,20000000.0,2010.0,401.0,1.85,16000.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285.0,143.0,0.0,51.0,11000.0,243799.0,11248.0,3.0,908.0,25000000.0,2006.0,119.0,1.85,0.0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156.0,103.0,189.0,949.0,2000.0,54242.0,4662.0,8.0,145.0,19800000.0,2014.0,1000.0,2.35,14000.0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293.0,104.0,53.0,652.0,22000.0,99236.0,33903.0,0.0,321.0,20000000.0,2008.0,11000.0,1.85,0.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
233.0,98.0,406.0,406.0,860.0,136048.0,2609.0,5.0,700.0,30000000.0,2004.0,523.0,2.35,0.0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282.0,92.0,34.0,322.0,383.0,35131.0,1945.0,0.0,255.0,11000000.0,2013.0,333.0,2.35,16000.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57.0,123.0,36.0,631.0,10000.0,42315.0,12338.0,0.0,140.0,20000000.0,1995.0,1000.0,2.35,0.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
153.0,88.0,92.0,636.0,31000.0,50337.0,34319.0,8.0,177.0,20000000.0,2013.0,881.0,1.85,13000.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324.0,128.0,835.0,755.0,11000.0,136673.0,13189.0,1.0,281.0,20000000.0,2008.0,896.0,1.85,10000.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
122.0,107.0,58.0,47.0,141.0,12276.0,389.0,2.0,117.0,20000000.0,2016.0,76.0,2.35,21000.0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
156.0,91.0,17.0,78.0,534.0,75920.0,1083.0,0.0,474.0,35000000.0,2002.0,385.0,1.85,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
161.0,90.0,12.0,587.0,786.0,55008.0,2462.0,4.0,93.0,19000000.0,2011.0,651.0,2.35,21000.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69.0,115.0,39.0,254.0,13000.0,90677.0,14275.0,3.0,389.0,20000000.0,1998.0,481.0,2.35,0.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
258.0,113.0,108.0,22.0,1000.0,55441.0,1136.0,3.0,165.0,20000000.0,2010.0,100.0,2.35,0.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174.0,113.0,350.0,619.0,1000.0,143137.0,3141.0,0.0,602.0,20000000.0,2000.0,960.0,1.85,10000.0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
141.0,87.0,2.0,270.0,741.0,26624.0,1834.0,1.0,189.0,27000000.0,2008.0,297.0,1.85,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
31.0,101.0,154.0,497.0,1000.0,9845.0,3174.0,1.0,77.0,20000000.0,1996.0,816.0,1.85,613.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222.0,111.0,79.0,287.0,26000.0,152247.0,27755.0,0.0,189.0,20000000.0,2008.0,811.0,2.35,0.0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273.0,108.0,1000.0,1000.0,14000.0,666937.0,19364.0,1.0,1514.0,20000000.0,2004.0,4000.0,1.85,52000.0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91.0,105.0,99.0,518.0,2000.0,41273.0,4813.0,6.0,136.0,20000000.0,2010.0,938.0,2.35,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
190.0,109.0,453.0,2000.0,18000.0,94892.0,33878.0,4.0,189.0,20000000.0,2008.0,11000.0,2.35,0.0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427.0,109.0,1000.0,24.0,177.0,185587.0,278.0,6.0,401.0,20000000.0,2013.0,55.0,2.35,49000.0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93.0,99.0,26.0,650.0,720.0,15877.0,3327.0,5.0,102.0,20000000.0,2007.0,669.0,2.35,590.0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
292.0,98.0,35.0,16.0,125.0,105797.0,189.0,0.0,281.0,20000000.0,2009.0,37.0,2.35,0.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
180.0,104.0,14.0,756.0,2000.0,101730.0,5707.0,1.0,131.0,20000000.0,2010.0,934.0,2.35,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.0,109.0,15.0,350.0,3000.0,32951.0,4257.0,3.0,44.0,20000000.0,2011.0,775.0,1.85,6000.0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112.0,75.0,19.0,806.0,1000.0,25870.0,3590.0,0.0,281.0,9000000.0,2006.0,934.0,2.35,0.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20.0,119.0,23.0,748.0,25000.0,15230.0,45841.0,1.0,97.0,20000000.0,1990.0,19000.0,2.35,0.0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
84.0,90.0,0.0,518.0,681.0,10986.0,2486.0,0.0,84.0,20000000.0,2010.0,611.0,1.85,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
120.0,97.0,212.0,637.0,960.0,39541.0,3261.0,0.0,334.0,20000000.0,2006.0,917.0,2.35,3000.0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103.0,89.0,0.0,470.0,87000.0,5332.0,88422.0,4.0,37.0,40000000.0,2009.0,570.0,1.85,431.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
59.0,106.0,835.0,458.0,1000.0,34774.0,3598.0,0.0,162.0,20000000.0,1995.0,967.0,1.85,1000.0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114.0,104.0,0.0,877.0,2000.0,42664.0,5123.0,0.0,403.0,20000000.0,1998.0,1000.0,2.35,0.0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
290.0,108.0,13000.0,285.0,606.0,422432.0,1885.0,2.0,1040.0,806947.0,1960.0,332.0,1.85,18000.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
80.0,112.0,41.0,490.0,1000.0,36983.0,3301.0,3.0,100.0,40000000.0,2008.0,500.0,1.85,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.0,104.0,19.0,942.0,15000.0,31323.0,18760.0,0.0,76.0,20000000.0,2014.0,989.0,2.35,0.0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88.0,113.0,0.0,949.0,995.0,20539.0,4039.0,3.0,125.0,20000000.0,2007.0,975.0,2.35,681.0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.0,98.0,15.0,281.0,691.0,2061.0,1761.0,0.0,34.0,20000000.0,1981.0,374.0,1.78,501.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.0,114.0,160.0,271.0,1000.0,18366.0,1816.0,2.0,219.0,30000000.0,1998.0,367.0,1.85,0.0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
154.0,124.0,57.0,905.0,11000.0,83786.0,17050.0,2.0,231.0,20000000.0,2007.0,3000.0,2.35,0.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274.0,148.0,0.0,826.0,17000.0,426359.0,18752.0,0.0,760.0,15000000.0,2007.0,882.0,2.35,76000.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110.0,108.0,480.0,579.0,970.0,26100.0,4374.0,1.0,97.0,20000000.0,2006.0,931.0,2.35,484.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173.0,95.0,83.0,206.0,991.0,49888.0,2173.0,0.0,220.0,20000000.0,2012.0,494.0,2.35,25000.0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
165.0,108.0,0.0,844.0,16000.0,219091.0,23296.0,2.0,592.0,19000000.0,1996.0,4000.0,1.85,12000.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45.0,68.0,0.0,253.0,304.0,4180.0,861.0,0.0,32.0,20000000.0,2005.0,286.0,1.85,264.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
45.0,103.0,0.0,801.0,21000.0,9105.0,25263.0,1.0,76.0,20000000.0,1995.0,1000.0,1.85,0.0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377.0,99.0,0.0,59.0,264.0,99353.0,537.0,1.0,354.0,20000000.0,2004.0,62.0,2.35,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43.0,88.0,0.0,939.0,3000.0,3875.0,8189.0,1.0,75.0,35000000.0,2002.0,968.0,1.85,422.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
201.0,128.0,395.0,161.0,283.0,68119.0,904.0,0.0,230.0,20000000.0,2007.0,206.0,2.35,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.0,124.0,0.0,430.0,6000.0,189683.0,7567.0,0.0,559.0,20000000.0,2003.0,979.0,1.85,0.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.0,84.0,2.0,472.0,787.0,13210.0,2915.0,0.0,138.0,20000000.0,2004.0,555.0,2.35,269.0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350.0,122.0,308.0,10000.0,17000.0,348010.0,44061.0,1.0,1535.0,37000000.0,2008.0,12000.0,2.35,19000.0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,101.0,13.0,499.0,651.0,14147.0,2698.0,3.0,92.0,20000000.0,2003.0,555.0,1.85,401.0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,98.0,143.0,153.0,302.0,23076.0,1189.0,2.0,158.0,20000000.0,2000.0,216.0,1.85,1000.0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.0,225.0,126.0,202.0,940.0,6484.0,1934.0,6.0,100.0,20000000.0,1965.0,208.0,2.76,1000.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
111.0,88.0,82.0,329.0,869.0,74945.0,2857.0,0.0,359.0,25000000.0,2008.0,624.0,1.85,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107.0,88.0,190.0,163.0,137000.0,26236.0,137712.0,6.0,110.0,27000000.0,2009.0,459.0,2.35,0.0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.0,94.0,36.0,507.0,13000.0,23928.0,15183.0,1.0,100.0,20000000.0,1997.0,828.0,1.85,0.0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151.0,117.0,20.0,783.0,11000.0,58957.0,15713.0,1.0,91.0,20000000.0,2011.0,904.0,1.85,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289.0,95.0,4.0,80.0,788.0,82082.0,1414.0,2.0,236.0,20000000.0,2012.0,447.0,2.35,10000.0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76.0,99.0,272.0,62.0,1000.0,26390.0,1189.0,1.0,176.0,40000000.0,2004.0,87.0,1.85,713.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.0,96.0,83.0,926.0,26000.0,112516.0,30541.0,0.0,223.0,20000000.0,2009.0,968.0,1.85,0.0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
67.0,98.0,11000.0,967.0,1000.0,29385.0,4302.0,4.0,86.0,20000000.0,1994.0,979.0,1.85,979.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.0,123.0,6.0,85.0,541.0,5796.0,908.0,0.0,177.0,20000000.0,2006.0,249.0,2.35,0.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
149.0,101.0,176.0,83.0,3000.0,24019.0,3431.0,2.0,199.0,30000000.0,2002.0,268.0,2.35,983.0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
156.0,102.0,563.0,385.0,12000.0,69172.0,13156.0,1.0,316.0,22000000.0,2005.0,442.0,1.85,0.0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.0,94.0,394.0,565.0,922.0,21542.0,2880.0,2.0,88.0,20000000.0,2002.0,855.0,2.35,977.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
210.0,102.0,192.0,31.0,346.0,60516.0,500.0,3.0,147.0,20000000.0,2008.0,41.0,1.85,0.0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113.0,108.0,212.0,347.0,969.0,22823.0,2799.0,1.0,113.0,22000000.0,2009.0,794.0,2.35,0.0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390.0,116.0,198.0,884.0,17000.0,92237.0,20258.0,0.0,366.0,20000000.0,2010.0,1000.0,2.35,25000.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5.0,93.0,18.0,181.0,400.0,6701.0,1151.0,0.0,26.0,20000000.0,1994.0,220.0,1.85,444.0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
248.0,102.0,1000.0,270.0,734.0,79855.0,1778.0,2.0,235.0,20000000.0,2008.0,563.0,2.35,0.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137.0,103.0,350.0,99.0,5000.0,13505.0,5637.0,1.0,180.0,20000000.0,2005.0,378.0,1.85,0.0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
214.0,115.0,214.0,968.0,14000.0,32567.0,27214.0,3.0,106.0,20000000.0,2016.0,12000.0,2.35,0.0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.0,96.0,11000.0,223.0,11000.0,35586.0,11867.0,2.0,131.0,20000000.0,1997.0,474.0,1.85,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,98.0,4.0,677.0,2000.0,16372.0,4843.0,2.0,121.0,20000000.0,1999.0,1000.0,1.37,311.0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175.0,101.0,53.0,580.0,14000.0,61360.0,16926.0,1.0,129.0,20000000.0,2015.0,1000.0,2.35,25000.0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.0,106.0,277.0,383.0,22000.0,17349.0,24887.0,0.0,42.0,20000000.0,1989.0,2000.0,2.35,855.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69.0,101.0,11000.0,2.0,1000.0,30083.0,1614.0,0.0,140.0,20000000.0,1996.0,612.0,1.85,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
166.0,111.0,0.0,725.0,856.0,60156.0,3309.0,0.0,299.0,20000000.0,2007.0,742.0,2.35,0.0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160.0,99.0,52.0,148.0,22000.0,49855.0,23409.0,1.0,117.0,21000000.0,2009.0,1000.0,2.35,10000.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.0,88.0,84.0,177.0,650.0,25371.0,1343.0,3.0,129.0,20000000.0,2004.0,384.0,2.35,0.0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
72.0,83.0,10.0,69.0,688.0,21933.0,1019.0,2.0,76.0,33000000.0,2005.0,99.0,1.85,676.0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.0,91.0,10.0,436.0,716.0,9785.0,2700.0,3.0,26.0,20000000.0,2007.0,537.0,1.85,233.0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.0,108.0,54.0,463.0,786.0,6838.0,2730.0,3.0,117.0,20000000.0,2004.0,567.0,1.85,924.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
401.0,148.0,0.0,175.0,204.0,61935.0,707.0,0.0,242.0,20000000.0,2014.0,178.0,1.85,18000.0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31.0,77.0,3.0,593.0,787.0,3851.0,2185.0,0.0,114.0,20000000.0,2006.0,690.0,1.85,346.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
65.0,110.0,9.0,826.0,997.0,7894.0,3177.0,19.0,25.0,20000000.0,2013.0,941.0,1.85,0.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45.0,83.0,119.0,633.0,885.0,8560.0,2907.0,2.0,205.0,12000000.0,2008.0,816.0,2.35,797.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260.0,107.0,0.0,99.0,2000.0,59248.0,2848.0,7.0,164.0,20000000.0,2013.0,749.0,1.85,48000.0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129.0,100.0,17.0,86.0,669.0,15169.0,1267.0,0.0,213.0,22000000.0,2003.0,429.0,2.35,0.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
58.0,87.0,29.0,522.0,1000.0,18571.0,4218.0,4.0,120.0,20000000.0,2008.0,794.0,2.35,847.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.0,154.0,608.0,149.0,1000.0,10037.0,1690.0,1.0,202.0,10000000.0,1999.0,452.0,1.66,608.0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
345.0,99.0,0.0,691.0,13000.0,80617.0,23755.0,3.0,190.0,15000000.0,2011.0,10000.0,1.85,36000.0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
232.0,100.0,0.0,407.0,21000.0,89383.0,39507.0,0.0,293.0,8700000.0,2006.0,18000.0,1.85,0.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
116.0,116.0,150.0,956.0,18000.0,24997.0,21200.0,2.0,75.0,20000000.0,2012.0,1000.0,1.85,13000.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
148.0,94.0,892.0,81.0,310.0,37626.0,838.0,0.0,521.0,20000000.0,2005.0,294.0,2.35,1000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
79.0,111.0,650.0,181.0,690.0,11958.0,1573.0,3.0,39.0,20000000.0,2009.0,224.0,2.35,1000.0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
167.0,100.0,143.0,430.0,829.0,29649.0,2295.0,1.0,361.0,20000000.0,2004.0,681.0,1.85,0.0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
350.0,125.0,78.0,745.0,1000.0,45799.0,3979.0,0.0,180.0,20000000.0,2014.0,969.0,2.35,0.0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99.0,119.0,18.0,9.0,20.0,14301.0,64.0,0.0,45.0,20000000.0,2008.0,18.0,2.35,0.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
231.0,135.0,162.0,228.0,23000.0,48346.0,36398.0,0.0,230.0,20000000.0,2007.0,13000.0,2.35,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
