squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,hasStormProtector,basement,attic,garage,hasGuestRoom
81492.0,74.0,0.0,0.0,61.0,3255.0,8.0,9.0,0.0,2038.0,1404.0,124.0,0.0
44475.0,84.0,0.0,1.0,44.0,36994.0,4.0,9.0,1.0,7786.0,7651.0,393.0,1.0
4617.0,71.0,0.0,1.0,64.0,82430.0,9.0,7.0,0.0,8439.0,5627.0,507.0,3.0
93608.0,21.0,0.0,0.0,35.0,52187.0,6.0,2.0,1.0,5123.0,101.0,990.0,6.0
98788.0,27.0,1.0,0.0,25.0,4206.0,5.0,9.0,0.0,5205.0,5002.0,278.0,3.0
17085.0,57.0,1.0,1.0,94.0,90216.0,10.0,4.0,0.0,466.0,7240.0,846.0,4.0
92837.0,32.0,1.0,0.0,8.0,58176.0,7.0,8.0,1.0,9339.0,7286.0,110.0,10.0
30136.0,74.0,0.0,1.0,99.0,87730.0,10.0,7.0,0.0,5178.0,3913.0,485.0,4.0
22663.0,24.0,0.0,1.0,37.0,85055.0,2.0,1.0,0.0,6135.0,630.0,462.0,3.0
36477.0,8.0,0.0,0.0,21.0,57359.0,5.0,3.0,0.0,8563.0,4590.0,753.0,3.0
32294.0,18.0,1.0,1.0,26.0,80402.0,5.0,6.0,0.0,6596.0,7744.0,783.0,8.0
48367.0,88.0,0.0,0.0,10.0,34438.0,6.0,7.0,0.0,9233.0,1422.0,713.0,4.0
27495.0,69.0,1.0,0.0,26.0,97951.0,4.0,6.0,1.0,4614.0,3582.0,557.0,6.0
527.0,91.0,1.0,1.0,74.0,25354.0,4.0,2.0,0.0,3855.0,961.0,178.0,6.0
58551.0,60.0,0.0,1.0,64.0,63393.0,4.0,9.0,0.0,3076.0,3133.0,683.0,7.0
7199.0,74.0,1.0,0.0,87.0,9290.0,7.0,4.0,1.0,5916.0,2477.0,476.0,10.0
30204.0,85.0,0.0,0.0,4.0,98171.0,3.0,3.0,0.0,2939.0,637.0,358.0,5.0
34210.0,56.0,0.0,1.0,3.0,11202.0,3.0,7.0,1.0,7335.0,3579.0,932.0,9.0
89872.0,49.0,1.0,1.0,2.0,7336.0,10.0,9.0,0.0,6772.0,4912.0,424.0,4.0
28600.0,73.0,1.0,1.0,88.0,40148.0,5.0,10.0,1.0,385.0,6324.0,428.0,0.0
94317.0,74.0,0.0,0.0,75.0,18454.0,3.0,10.0,1.0,8296.0,4088.0,176.0,5.0
59292.0,59.0,0.0,0.0,3.0,86105.0,7.0,8.0,0.0,5662.0,3061.0,387.0,8.0
18747.0,91.0,1.0,0.0,71.0,73459.0,5.0,5.0,1.0,2543.0,7308.0,485.0,4.0
939.0,72.0,1.0,0.0,60.0,80040.0,9.0,1.0,1.0,9069.0,5250.0,817.0,9.0
26090.0,6.0,1.0,0.0,78.0,81880.0,9.0,1.0,0.0,206.0,9611.0,910.0,9.0
37424.0,33.0,1.0,0.0,62.0,18474.0,2.0,7.0,1.0,185.0,5854.0,885.0,10.0
31040.0,15.0,1.0,0.0,9.0,76614.0,3.0,10.0,1.0,8377.0,1155.0,343.0,1.0
41661.0,26.0,0.0,1.0,58.0,76192.0,3.0,6.0,1.0,6948.0,390.0,726.0,4.0
9601.0,67.0,0.0,0.0,83.0,37512.0,7.0,9.0,1.0,3579.0,7867.0,740.0,6.0
30736.0,93.0,1.0,0.0,31.0,53347.0,10.0,7.0,0.0,9349.0,4876.0,294.0,2.0
65870.0,73.0,0.0,0.0,89.0,23135.0,9.0,9.0,1.0,6604.0,5389.0,765.0,9.0
74907.0,9.0,0.0,1.0,27.0,2480.0,6.0,7.0,1.0,6664.0,9969.0,515.0,0.0
19812.0,24.0,0.0,0.0,47.0,15513.0,10.0,3.0,0.0,4621.0,7905.0,341.0,3.0
50707.0,39.0,1.0,0.0,71.0,4149.0,3.0,1.0,1.0,2882.0,2239.0,832.0,6.0
40282.0,43.0,0.0,0.0,39.0,46033.0,10.0,5.0,0.0,8380.0,3212.0,558.0,1.0
41739.0,34.0,0.0,1.0,42.0,80647.0,1.0,5.0,0.0,4132.0,7768.0,704.0,8.0
53243.0,22.0,1.0,1.0,2.0,47292.0,6.0,8.0,0.0,3908.0,6625.0,429.0,0.0
38633.0,75.0,1.0,1.0,2.0,10579.0,4.0,5.0,1.0,9305.0,1088.0,905.0,3.0
57886.0,54.0,1.0,1.0,47.0,74221.0,5.0,5.0,1.0,7208.0,4029.0,289.0,2.0
5177.0,73.0,1.0,0.0,76.0,37374.0,6.0,6.0,1.0,575.0,9677.0,248.0,2.0
38392.0,75.0,0.0,0.0,41.0,61255.0,6.0,3.0,1.0,384.0,62.0,307.0,4.0
1405.0,74.0,0.0,1.0,69.0,92481.0,9.0,8.0,0.0,2450.0,4135.0,225.0,9.0
10727.0,23.0,0.0,0.0,46.0,32405.0,2.0,7.0,1.0,8648.0,7338.0,802.0,9.0
53852.0,89.0,0.0,1.0,71.0,18183.0,4.0,1.0,0.0,1538.0,4020.0,724.0,2.0
21413.0,58.0,1.0,0.0,74.0,17844.0,6.0,6.0,0.0,5437.0,1817.0,413.0,6.0
3587.0,84.0,1.0,1.0,51.0,54126.0,8.0,3.0,1.0,6271.0,202.0,392.0,3.0
73878.0,12.0,1.0,1.0,70.0,55616.0,10.0,4.0,0.0,7849.0,8769.0,208.0,5.0
14859.0,84.0,1.0,1.0,75.0,55824.0,8.0,4.0,0.0,7623.0,5337.0,658.0,7.0
65107.0,49.0,1.0,1.0,28.0,73852.0,5.0,6.0,0.0,4522.0,2397.0,263.0,0.0
16388.0,82.0,1.0,1.0,53.0,59625.0,2.0,7.0,1.0,5513.0,3975.0,813.0,5.0
41431.0,19.0,1.0,0.0,18.0,30139.0,9.0,10.0,0.0,3138.0,1253.0,935.0,9.0
8698.0,5.0,1.0,1.0,83.0,61603.0,2.0,1.0,1.0,4811.0,43.0,290.0,4.0
66442.0,81.0,0.0,1.0,52.0,5343.0,6.0,7.0,0.0,8747.0,1268.0,884.0,1.0
12968.0,46.0,1.0,0.0,71.0,22562.0,9.0,9.0,0.0,7147.0,16.0,343.0,8.0
49274.0,96.0,0.0,0.0,44.0,25305.0,5.0,5.0,0.0,1721.0,8291.0,201.0,5.0
84612.0,6.0,0.0,1.0,50.0,11155.0,7.0,9.0,1.0,5327.0,5294.0,424.0,6.0
48736.0,97.0,1.0,1.0,89.0,86292.0,10.0,3.0,0.0,167.0,6075.0,139.0,0.0
4167.0,78.0,0.0,1.0,33.0,82901.0,2.0,1.0,1.0,8886.0,3714.0,423.0,10.0
62601.0,99.0,0.0,0.0,53.0,42434.0,1.0,10.0,1.0,6428.0,3544.0,893.0,6.0
68824.0,39.0,1.0,0.0,73.0,92105.0,4.0,9.0,1.0,393.0,4853.0,449.0,7.0
36842.0,6.0,1.0,0.0,65.0,53492.0,8.0,5.0,1.0,1706.0,3787.0,925.0,2.0
17585.0,4.0,0.0,1.0,88.0,51566.0,4.0,6.0,0.0,8564.0,1035.0,324.0,10.0
7139.0,37.0,1.0,1.0,65.0,97927.0,9.0,3.0,0.0,6636.0,7418.0,313.0,1.0
23147.0,56.0,0.0,0.0,67.0,54024.0,4.0,2.0,0.0,8482.0,8036.0,210.0,6.0
84182.0,55.0,1.0,1.0,49.0,61135.0,7.0,4.0,0.0,6507.0,8389.0,587.0,5.0
61995.0,31.0,1.0,0.0,98.0,40992.0,6.0,6.0,0.0,7239.0,4834.0,867.0,4.0
6575.0,77.0,0.0,0.0,55.0,32987.0,9.0,4.0,0.0,2209.0,6568.0,884.0,3.0
2638.0,100.0,0.0,1.0,44.0,31577.0,3.0,9.0,1.0,1987.0,7304.0,597.0,6.0
23987.0,81.0,0.0,0.0,23.0,27960.0,1.0,2.0,1.0,8434.0,1549.0,809.0,3.0
15769.0,14.0,0.0,0.0,34.0,48899.0,4.0,2.0,0.0,2420.0,1974.0,423.0,2.0
4276.0,4.0,1.0,1.0,91.0,46660.0,10.0,10.0,1.0,4474.0,6233.0,740.0,1.0
98566.0,16.0,1.0,1.0,83.0,24305.0,7.0,7.0,1.0,5370.0,4190.0,473.0,6.0
35745.0,19.0,1.0,0.0,70.0,87159.0,4.0,5.0,0.0,1198.0,8356.0,532.0,7.0
63825.0,100.0,0.0,0.0,82.0,65875.0,1.0,10.0,0.0,8446.0,3253.0,937.0,10.0
93508.0,64.0,1.0,0.0,60.0,50037.0,8.0,7.0,0.0,6950.0,7773.0,169.0,4.0
1753.0,92.0,0.0,0.0,97.0,9030.0,1.0,5.0,1.0,5665.0,6968.0,866.0,10.0
50019.0,29.0,0.0,1.0,98.0,9014.0,5.0,4.0,0.0,1539.0,9345.0,645.0,8.0
82325.0,77.0,1.0,1.0,2.0,25776.0,4.0,5.0,1.0,3707.0,2627.0,518.0,4.0
34403.0,53.0,0.0,0.0,26.0,21041.0,3.0,7.0,0.0,7710.0,6500.0,753.0,2.0
88240.0,57.0,0.0,1.0,41.0,67863.0,6.0,10.0,1.0,4460.0,2569.0,125.0,5.0
43759.0,97.0,1.0,1.0,35.0,57796.0,8.0,1.0,0.0,3232.0,4447.0,335.0,6.0
2111.0,79.0,1.0,0.0,60.0,56226.0,9.0,1.0,1.0,5773.0,735.0,236.0,0.0
50799.0,42.0,0.0,0.0,12.0,17552.0,7.0,5.0,0.0,5561.0,1945.0,764.0,5.0
24559.0,49.0,1.0,0.0,60.0,54897.0,6.0,5.0,0.0,4962.0,4583.0,273.0,4.0
22422.0,53.0,1.0,0.0,84.0,38918.0,2.0,8.0,1.0,1457.0,9372.0,374.0,1.0
52599.0,49.0,0.0,1.0,72.0,154.0,7.0,9.0,0.0,6889.0,127.0,393.0,3.0
32472.0,91.0,1.0,0.0,84.0,94.0,2.0,1.0,1.0,4153.0,6976.0,142.0,5.0
10931.0,5.0,0.0,1.0,29.0,374.0,5.0,1.0,1.0,8272.0,9560.0,259.0,7.0
15434.0,21.0,0.0,1.0,67.0,24854.0,6.0,2.0,0.0,4437.0,3913.0,130.0,6.0
56546.0,30.0,0.0,1.0,75.0,85804.0,6.0,10.0,1.0,9104.0,6226.0,351.0,10.0
11922.0,54.0,1.0,1.0,96.0,70787.0,7.0,6.0,1.0,6148.0,7536.0,908.0,10.0
93733.0,81.0,1.0,1.0,4.0,9963.0,4.0,8.0,1.0,4804.0,8958.0,701.0,8.0
72636.0,61.0,1.0,1.0,56.0,12127.0,3.0,7.0,1.0,3829.0,3592.0,731.0,8.0
19793.0,64.0,1.0,1.0,56.0,53745.0,3.0,4.0,1.0,9523.0,7097.0,178.0,3.0
75334.0,29.0,0.0,0.0,5.0,74152.0,4.0,2.0,1.0,8790.0,1294.0,562.0,8.0
20854.0,26.0,1.0,0.0,59.0,57053.0,7.0,10.0,1.0,6709.0,6635.0,709.0,3.0
9126.0,27.0,0.0,0.0,96.0,27694.0,4.0,1.0,0.0,8449.0,5306.0,655.0,7.0
73441.0,90.0,1.0,1.0,82.0,96436.0,3.0,2.0,0.0,8391.0,569.0,565.0,2.0
88646.0,45.0,0.0,1.0,62.0,30774.0,8.0,6.0,0.0,1153.0,1791.0,417.0,4.0
1392.0,4.0,1.0,0.0,8.0,22675.0,2.0,7.0,1.0,5500.0,1362.0,185.0,3.0
96455.0,47.0,0.0,0.0,63.0,4199.0,3.0,1.0,1.0,5328.0,2664.0,137.0,5.0
36417.0,27.0,1.0,1.0,10.0,78978.0,9.0,8.0,1.0,6524.0,7091.0,246.0,0.0
42688.0,88.0,1.0,0.0,79.0,31812.0,6.0,2.0,0.0,1129.0,2353.0,493.0,10.0
36468.0,53.0,0.0,0.0,65.0,44882.0,8.0,3.0,0.0,7987.0,2119.0,723.0,3.0
49940.0,50.0,0.0,1.0,86.0,98886.0,3.0,6.0,0.0,4074.0,2440.0,409.0,2.0
28924.0,10.0,1.0,0.0,36.0,63110.0,5.0,3.0,1.0,9545.0,107.0,945.0,8.0
55858.0,57.0,0.0,1.0,18.0,83038.0,7.0,7.0,1.0,8084.0,8326.0,320.0,9.0
97704.0,92.0,1.0,0.0,9.0,2293.0,1.0,1.0,1.0,2824.0,7239.0,925.0,5.0
79171.0,10.0,1.0,1.0,41.0,65320.0,9.0,6.0,0.0,6375.0,7757.0,432.0,6.0
17434.0,74.0,1.0,1.0,24.0,2036.0,8.0,10.0,0.0,4196.0,6453.0,618.0,3.0
87587.0,13.0,1.0,0.0,55.0,23582.0,10.0,8.0,0.0,3425.0,3995.0,139.0,5.0
16727.0,83.0,0.0,1.0,60.0,32007.0,7.0,9.0,1.0,4190.0,7310.0,538.0,5.0
2813.0,46.0,0.0,0.0,41.0,4244.0,6.0,9.0,1.0,9526.0,1705.0,490.0,10.0
99031.0,2.0,1.0,0.0,13.0,80361.0,2.0,2.0,0.0,1396.0,7002.0,339.0,1.0
70681.0,68.0,0.0,0.0,26.0,93448.0,6.0,7.0,1.0,7807.0,8851.0,404.0,0.0
80697.0,92.0,0.0,0.0,90.0,75973.0,8.0,4.0,0.0,6193.0,1261.0,570.0,3.0
36268.0,26.0,0.0,1.0,36.0,86710.0,10.0,10.0,1.0,2822.0,9867.0,357.0,7.0
78115.0,43.0,0.0,0.0,14.0,92195.0,10.0,5.0,1.0,5121.0,5200.0,568.0,3.0
13929.0,49.0,0.0,1.0,77.0,21872.0,6.0,7.0,0.0,2840.0,2929.0,813.0,5.0
2624.0,36.0,0.0,1.0,26.0,65225.0,10.0,8.0,0.0,4370.0,5260.0,595.0,4.0
5630.0,66.0,1.0,1.0,66.0,27101.0,5.0,4.0,0.0,9344.0,600.0,747.0,8.0
28579.0,55.0,0.0,1.0,63.0,52889.0,10.0,9.0,1.0,714.0,7242.0,822.0,8.0
4638.0,25.0,0.0,1.0,61.0,67882.0,2.0,1.0,0.0,4892.0,4557.0,452.0,7.0
86916.0,12.0,1.0,0.0,85.0,84310.0,2.0,1.0,0.0,3086.0,8804.0,406.0,9.0
31066.0,100.0,0.0,0.0,22.0,1025.0,5.0,8.0,1.0,5243.0,975.0,209.0,2.0
78946.0,23.0,1.0,0.0,76.0,18158.0,2.0,9.0,0.0,9835.0,4223.0,285.0,3.0
51408.0,58.0,0.0,0.0,84.0,61883.0,4.0,10.0,0.0,7578.0,7475.0,614.0,2.0
63315.0,45.0,0.0,0.0,24.0,82090.0,6.0,9.0,0.0,4347.0,3998.0,544.0,7.0
32130.0,63.0,0.0,1.0,55.0,20424.0,1.0,1.0,1.0,2001.0,2817.0,944.0,9.0
533.0,84.0,1.0,0.0,81.0,63492.0,7.0,5.0,1.0,2566.0,133.0,613.0,6.0
32979.0,65.0,1.0,1.0,55.0,83812.0,3.0,10.0,1.0,8783.0,8161.0,824.0,3.0
18545.0,10.0,1.0,0.0,85.0,82629.0,4.0,2.0,1.0,5716.0,1066.0,579.0,8.0
73591.0,82.0,0.0,1.0,2.0,8474.0,2.0,6.0,1.0,3338.0,3494.0,385.0,0.0
48045.0,89.0,1.0,1.0,73.0,53573.0,2.0,8.0,0.0,8975.0,4437.0,760.0,10.0
80686.0,74.0,0.0,1.0,9.0,70854.0,7.0,7.0,1.0,2416.0,1813.0,645.0,3.0
89991.0,84.0,0.0,0.0,36.0,91327.0,3.0,4.0,1.0,7757.0,804.0,603.0,7.0
79229.0,38.0,0.0,0.0,89.0,30730.0,3.0,1.0,1.0,7538.0,144.0,134.0,10.0
87678.0,22.0,1.0,0.0,91.0,46693.0,7.0,4.0,0.0,3830.0,744.0,818.0,5.0
98661.0,77.0,0.0,1.0,31.0,51050.0,10.0,3.0,0.0,5662.0,6316.0,878.0,5.0
83750.0,22.0,0.0,0.0,60.0,18373.0,3.0,1.0,0.0,2192.0,6184.0,768.0,10.0
97550.0,58.0,1.0,1.0,70.0,84349.0,3.0,5.0,0.0,8595.0,6736.0,339.0,2.0
43400.0,41.0,1.0,1.0,72.0,88811.0,7.0,9.0,0.0,2849.0,5182.0,331.0,7.0
30468.0,43.0,0.0,0.0,23.0,61651.0,4.0,3.0,1.0,5331.0,3727.0,903.0,10.0
14692.0,86.0,1.0,0.0,70.0,68357.0,3.0,4.0,0.0,3580.0,5245.0,666.0,6.0
23106.0,92.0,0.0,0.0,4.0,95329.0,1.0,9.0,1.0,6320.0,3606.0,742.0,3.0
60287.0,25.0,0.0,1.0,27.0,47478.0,4.0,1.0,1.0,4744.0,3084.0,228.0,5.0
71787.0,80.0,1.0,0.0,16.0,95501.0,7.0,3.0,1.0,2080.0,1510.0,289.0,8.0
15839.0,93.0,1.0,0.0,72.0,8858.0,1.0,1.0,0.0,4655.0,5171.0,255.0,7.0
68522.0,29.0,0.0,0.0,53.0,93722.0,6.0,1.0,1.0,6434.0,3187.0,956.0,5.0
17818.0,88.0,0.0,1.0,40.0,82892.0,7.0,3.0,1.0,2764.0,2567.0,268.0,3.0
94186.0,56.0,0.0,0.0,61.0,66948.0,2.0,5.0,1.0,1610.0,7498.0,707.0,0.0
92033.0,42.0,1.0,1.0,7.0,24427.0,10.0,7.0,0.0,7109.0,7844.0,745.0,6.0
29600.0,63.0,1.0,0.0,78.0,56791.0,7.0,6.0,0.0,4380.0,7134.0,317.0,8.0
83260.0,93.0,1.0,0.0,29.0,52207.0,2.0,9.0,1.0,7512.0,7659.0,308.0,8.0
53904.0,1.0,0.0,0.0,8.0,94406.0,8.0,7.0,1.0,7053.0,8710.0,793.0,2.0
47691.0,77.0,1.0,0.0,48.0,94990.0,6.0,8.0,0.0,8618.0,6137.0,581.0,9.0
40196.0,80.0,1.0,0.0,8.0,28988.0,4.0,9.0,1.0,283.0,3242.0,991.0,6.0
42035.0,39.0,1.0,1.0,74.0,9374.0,9.0,7.0,0.0,5518.0,6886.0,803.0,3.0
37560.0,49.0,0.0,1.0,28.0,38319.0,5.0,5.0,1.0,6698.0,7243.0,791.0,7.0
29278.0,81.0,1.0,1.0,45.0,69223.0,1.0,9.0,1.0,19.0,246.0,387.0,4.0
96803.0,94.0,0.0,0.0,31.0,18817.0,5.0,6.0,0.0,1661.0,841.0,629.0,9.0
20067.0,7.0,1.0,0.0,78.0,86198.0,9.0,9.0,0.0,5221.0,3955.0,245.0,9.0
52638.0,2.0,1.0,1.0,69.0,5500.0,9.0,2.0,0.0,469.0,8300.0,245.0,4.0
47252.0,84.0,0.0,0.0,17.0,85996.0,9.0,3.0,1.0,7805.0,362.0,427.0,7.0
7515.0,1.0,0.0,0.0,11.0,2750.0,5.0,10.0,1.0,3443.0,206.0,208.0,3.0
84630.0,33.0,0.0,0.0,18.0,19661.0,9.0,5.0,0.0,5163.0,8557.0,428.0,4.0
72150.0,83.0,1.0,0.0,87.0,72398.0,4.0,1.0,0.0,7663.0,5392.0,364.0,7.0
76956.0,68.0,0.0,1.0,54.0,29273.0,7.0,8.0,0.0,4462.0,1403.0,630.0,2.0
6885.0,97.0,1.0,0.0,50.0,54138.0,8.0,5.0,0.0,1485.0,4997.0,247.0,10.0
8188.0,74.0,0.0,1.0,51.0,38743.0,1.0,8.0,1.0,8466.0,5308.0,526.0,3.0
46785.0,21.0,0.0,1.0,72.0,91952.0,3.0,6.0,1.0,6454.0,1607.0,341.0,3.0
40737.0,40.0,0.0,0.0,94.0,6550.0,3.0,8.0,0.0,924.0,9049.0,270.0,5.0
51242.0,73.0,1.0,1.0,60.0,86730.0,1.0,6.0,1.0,2551.0,2992.0,731.0,5.0
35691.0,75.0,0.0,1.0,94.0,26910.0,3.0,9.0,1.0,6126.0,7819.0,277.0,0.0
98705.0,21.0,1.0,1.0,22.0,25516.0,1.0,10.0,0.0,2364.0,6795.0,106.0,7.0
25831.0,13.0,1.0,1.0,89.0,15780.0,1.0,7.0,1.0,1220.0,1716.0,260.0,9.0
76174.0,76.0,1.0,1.0,34.0,64188.0,7.0,7.0,1.0,1767.0,2935.0,297.0,7.0
61734.0,24.0,1.0,0.0,79.0,12079.0,9.0,1.0,0.0,3764.0,6375.0,484.0,9.0
53424.0,16.0,0.0,0.0,25.0,81329.0,2.0,2.0,0.0,5901.0,7765.0,202.0,0.0
23754.0,69.0,0.0,0.0,63.0,54077.0,5.0,7.0,0.0,3497.0,6066.0,166.0,1.0
24396.0,73.0,0.0,0.0,48.0,72485.0,5.0,1.0,0.0,6241.0,1782.0,513.0,6.0
80349.0,70.0,1.0,0.0,30.0,81220.0,7.0,4.0,1.0,6320.0,9842.0,419.0,9.0
79583.0,26.0,1.0,1.0,26.0,29959.0,8.0,9.0,0.0,5971.0,3016.0,945.0,4.0
73863.0,93.0,1.0,1.0,93.0,11879.0,1.0,7.0,1.0,401.0,7686.0,194.0,3.0
37195.0,19.0,1.0,0.0,34.0,66970.0,3.0,9.0,0.0,9468.0,8453.0,1000.0,5.0
51058.0,63.0,0.0,1.0,26.0,31908.0,6.0,4.0,1.0,7111.0,5374.0,676.0,2.0
9705.0,86.0,0.0,0.0,50.0,8931.0,2.0,3.0,1.0,6738.0,3717.0,218.0,4.0
67558.0,89.0,1.0,1.0,59.0,48808.0,6.0,7.0,0.0,2442.0,4480.0,207.0,1.0
21667.0,88.0,1.0,1.0,53.0,19300.0,1.0,4.0,0.0,9087.0,7089.0,914.0,3.0
39654.0,100.0,0.0,1.0,57.0,40428.0,2.0,4.0,1.0,9685.0,4240.0,788.0,3.0
9372.0,49.0,0.0,0.0,17.0,41151.0,6.0,9.0,0.0,4555.0,9453.0,715.0,10.0
53448.0,20.0,1.0,1.0,65.0,55885.0,8.0,4.0,1.0,4103.0,5759.0,753.0,3.0
43998.0,41.0,1.0,1.0,40.0,47687.0,8.0,2.0,0.0,5418.0,5713.0,770.0,2.0
92326.0,37.0,1.0,1.0,38.0,21773.0,1.0,8.0,1.0,764.0,31.0,913.0,4.0
80678.0,15.0,1.0,1.0,34.0,1942.0,10.0,7.0,0.0,6074.0,291.0,697.0,7.0
34060.0,75.0,1.0,1.0,6.0,90672.0,1.0,7.0,1.0,7188.0,9706.0,962.0,5.0
83173.0,20.0,0.0,0.0,56.0,66391.0,2.0,1.0,1.0,3794.0,7398.0,959.0,6.0
58698.0,67.0,1.0,0.0,64.0,26217.0,10.0,5.0,0.0,7763.0,4685.0,573.0,5.0
72343.0,10.0,1.0,0.0,69.0,65855.0,9.0,5.0,0.0,706.0,9452.0,415.0,3.0
74922.0,65.0,1.0,1.0,1.0,69592.0,9.0,5.0,1.0,3368.0,1456.0,574.0,4.0
19528.0,76.0,1.0,1.0,67.0,51042.0,5.0,1.0,1.0,7077.0,3103.0,699.0,2.0
42969.0,41.0,0.0,0.0,65.0,58871.0,6.0,10.0,0.0,5637.0,3120.0,400.0,8.0
68028.0,53.0,1.0,1.0,81.0,67184.0,10.0,8.0,1.0,6609.0,281.0,990.0,9.0
8676.0,44.0,0.0,0.0,86.0,38298.0,1.0,9.0,0.0,5122.0,9210.0,453.0,5.0
61140.0,96.0,0.0,1.0,56.0,57315.0,7.0,8.0,1.0,4298.0,3827.0,358.0,8.0
3041.0,95.0,0.0,0.0,18.0,73845.0,7.0,5.0,0.0,516.0,6028.0,410.0,10.0
31231.0,65.0,0.0,1.0,72.0,92890.0,3.0,3.0,1.0,6499.0,2666.0,115.0,5.0
47315.0,58.0,1.0,1.0,100.0,21505.0,9.0,5.0,0.0,8499.0,2112.0,212.0,2.0
92963.0,37.0,0.0,1.0,91.0,24358.0,2.0,2.0,1.0,6285.0,3262.0,516.0,0.0
22714.0,17.0,0.0,0.0,48.0,99772.0,9.0,2.0,1.0,6891.0,6202.0,439.0,1.0
94062.0,11.0,0.0,1.0,45.0,57897.0,1.0,2.0,0.0,6493.0,8887.0,727.0,0.0
23248.0,3.0,1.0,1.0,20.0,62473.0,5.0,10.0,0.0,9164.0,9939.0,855.0,2.0
51308.0,68.0,1.0,0.0,18.0,24471.0,2.0,10.0,1.0,6573.0,2946.0,735.0,9.0
69867.0,34.0,1.0,1.0,89.0,15818.0,4.0,10.0,0.0,9491.0,379.0,861.0,2.0
75211.0,34.0,1.0,0.0,92.0,24625.0,3.0,4.0,1.0,3002.0,2029.0,952.0,9.0
71008.0,1.0,0.0,0.0,42.0,76193.0,6.0,9.0,1.0,4727.0,1956.0,246.0,8.0
85766.0,60.0,0.0,0.0,18.0,27554.0,5.0,1.0,1.0,1239.0,4432.0,281.0,4.0
44561.0,8.0,0.0,0.0,72.0,89056.0,5.0,6.0,1.0,1783.0,9281.0,774.0,5.0
14954.0,40.0,1.0,0.0,70.0,45805.0,1.0,2.0,0.0,5282.0,2646.0,251.0,3.0
72194.0,86.0,0.0,0.0,37.0,24289.0,7.0,1.0,1.0,9997.0,464.0,894.0,8.0
71931.0,30.0,1.0,0.0,54.0,14711.0,3.0,1.0,0.0,6633.0,9156.0,841.0,1.0
98946.0,31.0,0.0,1.0,18.0,15556.0,10.0,3.0,1.0,792.0,775.0,663.0,3.0
42708.0,68.0,1.0,0.0,66.0,61879.0,10.0,8.0,0.0,7822.0,9456.0,214.0,9.0
16037.0,47.0,0.0,0.0,19.0,32231.0,3.0,1.0,0.0,6341.0,3534.0,299.0,6.0
19510.0,23.0,1.0,1.0,97.0,70810.0,1.0,5.0,1.0,8509.0,5309.0,274.0,1.0
47783.0,17.0,1.0,0.0,39.0,50579.0,10.0,7.0,0.0,8626.0,5343.0,481.0,0.0
12430.0,55.0,1.0,1.0,4.0,50791.0,6.0,6.0,0.0,6810.0,6176.0,582.0,9.0
40439.0,54.0,0.0,0.0,20.0,43137.0,8.0,4.0,1.0,2494.0,1546.0,732.0,6.0
95889.0,5.0,0.0,0.0,28.0,23319.0,7.0,5.0,0.0,9564.0,8367.0,982.0,9.0
77174.0,29.0,0.0,1.0,23.0,64195.0,3.0,4.0,1.0,4040.0,3367.0,514.0,10.0
40184.0,1.0,1.0,0.0,74.0,83638.0,9.0,8.0,0.0,9429.0,6502.0,454.0,9.0
37534.0,54.0,1.0,1.0,64.0,46472.0,7.0,2.0,1.0,4916.0,9183.0,185.0,0.0
43585.0,48.0,1.0,0.0,52.0,12138.0,3.0,5.0,1.0,6114.0,2484.0,521.0,6.0
38935.0,41.0,1.0,0.0,98.0,77785.0,8.0,5.0,0.0,3246.0,5869.0,220.0,7.0
59918.0,77.0,0.0,1.0,97.0,20933.0,10.0,4.0,0.0,186.0,706.0,645.0,4.0
68723.0,83.0,0.0,0.0,8.0,99262.0,3.0,6.0,1.0,9723.0,731.0,564.0,6.0
32721.0,57.0,1.0,0.0,76.0,63722.0,1.0,4.0,1.0,1877.0,3856.0,169.0,3.0
64674.0,56.0,1.0,0.0,17.0,62893.0,2.0,9.0,0.0,7818.0,7858.0,828.0,5.0
86022.0,19.0,1.0,1.0,35.0,7134.0,3.0,3.0,1.0,4260.0,9025.0,970.0,2.0
63737.0,60.0,1.0,0.0,95.0,63387.0,3.0,9.0,0.0,8882.0,6064.0,515.0,8.0
5322.0,71.0,1.0,0.0,98.0,94910.0,9.0,6.0,0.0,7013.0,7784.0,260.0,7.0
63871.0,13.0,1.0,0.0,91.0,27099.0,9.0,1.0,0.0,6608.0,8973.0,752.0,10.0
65560.0,13.0,1.0,1.0,25.0,68206.0,4.0,4.0,0.0,4099.0,5024.0,936.0,3.0
89.0,33.0,0.0,0.0,72.0,61648.0,3.0,4.0,1.0,3114.0,1258.0,264.0,9.0
71024.0,8.0,1.0,1.0,85.0,59831.0,8.0,5.0,1.0,8673.0,9097.0,113.0,1.0
71040.0,58.0,1.0,1.0,18.0,29919.0,5.0,7.0,1.0,5402.0,4479.0,238.0,7.0
50650.0,47.0,1.0,1.0,25.0,75402.0,8.0,6.0,0.0,5656.0,9164.0,294.0,1.0
66759.0,9.0,1.0,1.0,64.0,40594.0,3.0,10.0,0.0,8973.0,4891.0,841.0,6.0
98514.0,93.0,0.0,1.0,55.0,37363.0,3.0,9.0,0.0,8094.0,6642.0,277.0,3.0
